"Pole Name","Pole ID","Map KM (approx)","DataID","Latitude","Longitude","Alt"
"OHE 1184/06","1184/06","1184.2856","1317","30.513529500000004","76.5527565","224"
"OHE 1184/07","1184/07","1184.3443","1316","30.5138375","76.5522578","223.601"
"OHE 1184/08","1184/08","1184.4004","1315","30.5141469","76.5517948","225.601"
"OHE 1184/09","1184/09","1184.4596","1314","30.514481499999995","76.5513147","224.801"
"OHE 1184/10","1184/10","1184.5191","1313","30.514792199999995","76.5508096","224.801"
"OHE 1184/11","1184/11","1184.5676","1312","30.515061800000005","76.5504108","225.4"
"OHE 1184/12","1184/12","1184.6274","1311","30.5153941","76.5499207","224.101"
"OHE 1184/13","1184/13","1184.6927","1310","30.515757500000003","76.5493847","223.2"
"OHE 1184/14","1184/14","1184.7393","1309","30.515997500000005","76.5489854","224.601"
"OHE 1184/15","1184/15","1184.7946","1308","30.5163118","76.5485371","224.5"
"OHE 1184/16","1184/16","1184.8558","1307","30.516639300000005","76.5480242","220.7"
"OHE 1184/17","1184/17","1184.9087","1306","30.516914400000005","76.5475724","220"
"OHE 1184/18","1184/18","1184.9558","1305","30.5171777","76.5471886","218.601"
"OHE 1185/01","1185/01","1185.0124","1304","30.5175036","76.546733","219"
"OHE 1185/02","1185/02","1185.0720","1303","30.5178256","76.5462365","219.301"
"OHE 1185/03","1185/03","1185.1199","1302","30.518084799999997","76.5458372","219.801"
"OHE 1185/04","1185/04","1185.1699","1301","30.518351800000005","76.5454161","220.801"
"OHE 1185/05","1185/05","1185.2294","1300","30.518679399999996","76.5449249","217.601"
"OHE 1185/06","1185/06","1185.2885","1299","30.5190116","76.5444432","216.4"
"OHE 1185/07","1185/07","1185.3477","1298","30.519315399999996","76.5439355","219.4"
"OHE 1185/08","1185/08","1185.4047","1297","30.519645799999996","76.5434797","221.101"
"OHE 1185/09","1185/09","1185.4618","1296","30.5199437","76.54299340000001","220"
"OHE 1185/10","1185/10","1185.5164","1295","30.520235699999997","76.5425344","219.801"
"OHE 1185/11","1185/11","1185.5716","1294","30.520552199999997","76.5420902","220.101"
"OHE 1185/12","1185/12","1185.6240","1293","30.5208377","76.5416549","220.9"
"OHE 1185/13","1185/13","1185.6821","1292","30.5211441","76.5411637","218.4"
"OHE 1185/14","1185/14","1185.7427","1291","30.521477000000004","76.5406626","218.301"
"OHE 1185/15","1185/15","1185.7964","1290","30.5217636","76.54021200000001","218"
"OHE 1185/16","1185/16","1185.8545","1289","30.5220856","76.5397339","216.601"
"OHE 1185/17","1185/17","1185.9114","1288","30.522416500000002","76.5392802","218.801"
"OHE 1185/18","1185/18","1185.9714","1287","30.522747400000004","76.53878490000001","219.7"
"OHE 1186/01","1186/01","1186.0345","1286","30.5230739","76.5382448","223"
"OHE 1186/02","1186/02","1186.0869","1285","30.523384899999996","76.5378321","223.7"
"OHE 1186/03","1186/03","1186.1447","1284","30.5236946","76.5373487","225.301"
"OHE 1186/04","1186/04","1186.2032","1283","30.524001800000004","76.5368513","226.2"
"OHE 1186/05","1186/05","1186.2542","1282","30.524277199999997","76.5364264","227.4"
"OHE 1186/06","1186/06","1186.3135","1281","30.5246027","76.5359361","225"
"OHE 1186/07","1186/07","1186.3618","1280","30.5248802","76.53554749999999","224.9"
"OHE 1186/08","1186/08","1186.4138","1279","30.5251602","76.5351119","223.4"
"OHE 1186/09","1186/09","1186.4768","1278","30.5255007","76.5345869","225.4"
"OHE 1186/10","1186/10","1186.5312","1277","30.5257945","76.5341333","224.2"
"OHE 1186/11","1186/11","1186.5882","1276","30.526103499999998","76.5336579","223.9"
"OHE 1186/12","1186/12","1186.6530","1275","30.526469800000005","76.533132","223.301"
"OHE 1186/13","1186/13","1186.7105","1274","30.526774499999995","76.5326467","224.601"
"OHE 1186/14","1186/14","1186.7605","1273","30.5270352","76.5322203","226.301"
"OHE 1186/15","1186/15","1186.8145","1272","30.527344000000003","76.5317846","222.7"
"OHE 1186/16","1186/16","1186.8618","1271","30.527612700000002","76.5314013","220.9"
"OHE 1186/17","1186/17","1186.9089","1270","30.527872600000002","76.5310144","220.2"
"OHE 1186/18","1186/18","1186.9669","1269","30.5281839","76.5305266","221.601"
"OHE 1187/01","1187/01","1187.0137","1268","30.528437999999998","76.5301383","219.801"
"OHE 1187/02","1187/02","1187.0586","1267","30.5286554","76.5297403","223.801"
"OHE 1187/03","1187/03","1187.1128","1266","30.528963799999996","76.529303","219.801"
"OHE 1187/04","1187/04","1187.1640","1265","30.5292741","76.52890469999998","226.9"
"OHE 1187/05","1187/05","1187.2072","1264","30.5294942","76.5285322","228"
"OHE 1187/06","1187/06","1187.2575","1263","30.5297762","76.528122","226.2"
"OHE 1187/07","1187/07","1187.3164","1262","30.530127","76.5276611","225.301"
"OHE 1187/08","1187/08","1187.3697","1261","30.530426200000004","76.5272261","225.4"
"OHE 1187/09","1187/09","1187.4152","1260","30.5306582","76.526833","228"
"OHE 1187/10","1187/10","1187.4528","1259","30.5308906","76.526546","224.5"
"OHE 1187/11","1187/11","1187.5020","1258","30.531150700000005","76.5261293","226"
"OHE 1187/12","1187/12","1187.5604","1257","30.5314784","76.5256542","227.801"
"OHE 1187/13","1187/13","1187.6067","1256","30.5317576","76.5252934","224.4"
"OHE 1187/14","1187/14","1187.6623","1255","30.5320732","76.5248425","227"
"OHE 1187/15","1187/15","1187.7177","1254","30.5324161","76.5244214","225.7"
"OHE 1187/16","1187/16","1187.7783","1253","30.5327308","76.5239022","225.801"
"OHE 1187/17","1187/17","1187.8313","1252","30.533033499999995","76.5234757","225.801"
"OHE 1187/18","1187/18","1187.8871","1251","30.5333478","76.52302089999999","228.101"
"OHE 1187/19","1187/19","1187.9430","1250","30.5336698","76.5225727","226.301"
"OHE 1187/20","1187/20","1187.9954","1249","30.533946399999998","76.5221293","226.801"
"OHE 1188/01","1188/01","1188.0502","1248","30.534248699999996","76.5216762","230.101"
"OHE 1188/02","1188/02","1188.1051","1247","30.534559100000003","76.521229","227.4"
"OHE 1188/03","1188/03","1188.1562","1246","30.5348564","76.5208216","228.9"
"OHE 1188/04","1188/04","1188.2113","1245","30.5351671","76.5203723","227.301"
"OHE 1188/05","1188/05","1188.2717","1244","30.535506900000005","76.5198802","226.801"
"OHE 1188/06","1188/06","1188.3206","1243","30.5357684","76.5194674","226.301"
"OHE 1188/07","1188/07","1188.3724","1242","30.536039399999996","76.51902649999998","226.2"
"OHE 1188/08","1188/08","1188.4154","1241","30.5362932","76.51868600000002","226.101"
"OHE 1188/09","1188/09","1188.4588","1240","30.536516599999995","76.518313","227.301"
"OHE 1188/10","1188/10","1188.5151","1239","30.5368261","76.5178607","227.7"
"OHE 1188/11","1188/11","1188.5734","1238","30.5371424","76.5173753","226"
"OHE 1188/12","1188/12","1188.6142","1237","30.537341799999997","76.5170154","228.101"
"OHE 1188/13","1188/13","1188.6451","1236","30.537542900000002","76.5167863","227.4"
"OHE 1188/14","1188/14","1188.6925","1235","30.5377798","76.5163735","229.601"
"OHE 1188/15","1188/15","1188.7459","1234","30.5380876","76.5159443","227.601"
"OHE 1188/16","1188/16","1188.8108","1233","30.538444599999995","76.5154058","231.5"
"OHE 1188/17","1188/17","1188.8544","1232","30.5386828","76.5150443","230.2"
"OHE 1188/18","1188/18","1188.9102","1231","30.538978600000004","76.5145727","229.9"
"OHE 1188/19","1188/19","1188.9593","1230","30.5392571","76.51417340000002","229.4"
"OHE 1189/01","1189/01","1189.0143","1229","30.539558699999997","76.5137181","228.7"
"OHE 1189/02","1189/02","1189.0686","1228","30.539851300000002","76.5132641","227.9"
"OHE 1189/03","1189/03","1189.1232","1227","30.5401527","76.5128146","226.801"
"OHE 1189/04","1189/04","1189.1765","1226","30.540444900000004","76.5123726","228.9"
"OHE 1189/05","1189/05","1189.2318","1225","30.540756699999996","76.51192340000001","226.9"
"OHE 1189/06","1189/06","1189.2869","1224","30.541054999999997","76.511464","226.502"
"OHE 1189/07","1189/07","1189.3460","1223","30.541361100000003","76.5109585","223.601"
"OHE 1189/08","1189/08","1189.4085","1222","30.541708900000003","76.5104444","221.801"
"OHE 1189/09","1189/09","1189.4605","1221","30.5420039","76.5100239","220.702"
"OHE 1189/10","1189/10","1189.5026","1220","30.542232","76.5096735","221.101"
"OHE 1189/11","1189/11","1189.5432","1219","30.542450700000003","76.5093336","223.4"
"OHE 1189/13","1189/13","1189.6023","1218","30.542779400000004","76.5088492","220.4"
"OHE 1189/14","1189/14","1189.6433","1217","30.5429859","76.5084936","227.101"
"OHE 1189/15","1189/15","1189.6759","1216","30.543173099999997","76.5082301","224.4"
"OHE 1189/16","1189/16","1189.7327","1215","30.543504799999997","76.5077788","226.9"
"OHE 1189/17","1189/17","1189.7880","1214","30.543786099999995","76.5073015","225.4"
"OHE 1189/18","1189/18","1189.8390","1213","30.544064400000003","76.5068782","223.702"
"OHE 1189/19","1189/19","1189.8942","1212","30.5443354","76.5063935","228.502"
"OHE 1189/20","1189/20","1189.9429","1211","30.544612999999995","76.5059991","225.002"
"OHE 1189/21","1189/21","1189.9974","1210","30.544907","76.5055437","227.202"
"OHE 1190/01","1190/01","1190.0462","1209","30.545131799999997","76.5051045","227.502"
"OHE 1190/02","1190/02","1190.0929","1208","30.545384","76.5047141","229.301"
"OHE 1190/03","1190/03","1190.1321","1207","30.545574400000003","76.5043691","227.601"
"OHE 1190/04","1190/04","1190.1724","1206","30.5457876","76.5040282","225.702"
"OHE 1190/05","1190/05","1190.2115","1205","30.546003499999998","76.5037063","225.9"
"OHE 1190/06","1190/06","1190.2618","1204","30.5462553","76.5032691","224.002"
"OHE 1190/07","1190/07","1190.3132","1203","30.5465041","76.5028159","222.002"
"OHE 1190/08","1190/08","1190.3617","1202","30.546762600000005","76.5024083","223.202"
"OHE 1190/09","1190/09","1190.4125","1201","30.547026","76.5019761","220.702"
"OHE 1190/10","1190/10","1190.4681","1200","30.5473406","76.5015233","223.4"
"OHE 1190/11","1190/11","1190.5212","1199","30.5476258","76.5010789","220.702"
"OHE 1190/12","1190/12","1190.5706","1198","30.547904000000003","76.5006751","220.601"
"OHE 1190/13","1190/13","1190.6298","1197","30.5482273","76.5001841","222.301"
"OHE 1190/14","1190/14","1190.6858","1196","30.548523900000003","76.4997122","225.4"
"OHE 1190/15","1190/15","1190.7460","1195","30.548845599999996","76.4992078","227.301"
"OHE 1190/16","1190/16","1190.8058","1194","30.549198499999996","76.4987333","227.601"
"OHE 1190/17","1190/17","1190.8671","1193","30.5495059","76.4982017","226.502"
"OHE 1190/18","1190/18","1190.9208","1192","30.549815200000005","76.4977698","230.502"
"OHE 1190/19","1190/19","1190.9700","1191","30.550086200000003","76.4973639","226.502"
"OHE 1191/01","1191/01","1191.0183","1190","30.550335700000005","76.4969506","227.101"
"OHE 1191/02","1191/02","1191.0614","1189","30.550565399999996","76.496588","226.4"
"OHE 1191/03","1191/03","1191.1105","1188","30.550835599999996","76.4961831","226.601"
"OHE 1191/04","1191/04","1191.1538","1187","30.551087800000005","76.4958377","226.601"
"OHE 1191/05","1191/05","1191.1959","1186","30.551312100000004","76.4954833","225.9"
"OHE 1191/06","1191/06","1191.2469","1185","30.551593200000003","76.4950623","225.202"
"OHE 1191/07","1191/07","1191.2920","1184","30.5518411","76.4946891","225.002"
"OHE 1191/08","1191/08","1191.3401","1183","30.552113899999995","76.4942985","225.301"
"OHE 1191/09","1191/09","1191.4010","1182","30.5524291","76.49377840000001","225.202"
"OHE 1191/10","1191/10","1191.4573","1181","30.552741","76.4933152","223.702"
"OHE 1191/11","1191/11","1191.5171","1180","30.553074100000003","76.4928252","225.202"
"OHE 1191/12","1191/12","1191.5679","1179","30.5533431","76.49239659999999","225.801"
"OHE 1191/13","1191/13","1191.6267","1178","30.5536646","76.4919084","223.9"
"OHE 1191/14","1191/14","1191.6900","1177","30.554006200000003","76.4913805","225.702"
"OHE 1191/15","1191/15","1191.7448","1176","30.5543202","76.4909381","226.702"
"OHE 1191/16","1191/16","1191.8039","1175","30.5546369","76.4904417","225.702"
"OHE 1191/17","1191/17","1191.8663","1174","30.5549596","76.4899084","227.4"
"OHE 1191/18","1191/18","1191.9078","1173","30.5552037","76.4895807","226.202"
"OHE 1191/19","1191/19","1191.9560","1172","30.5554759","76.4891872","227.002"
"OHE 1192/01","1192/01","1192.0148","1171","30.5557947","76.4886984","225.801"
"OHE 1192/02","1192/02","1192.0724","1170","30.5561052","76.4882157","227.502"
"OHE 1192/03","1192/03","1192.1244","1169","30.5563919","76.4877865","227.801"
"OHE 1192/04","1192/04","1192.1752","1168","30.5566591","76.4873564","226.4"
"OHE 1192/05","1192/05","1192.2237","1167","30.5569203","76.4869513","227.301"
"OHE 1192/06","1192/06","1192.2862","1166","30.5572791","76.4864472","228.9"
"OHE 1192/07","1192/07","1192.3433","1165","30.5575832","76.485967","226.702"
"OHE 1192/08","1192/08","1192.4027","1164","30.557913900000003","76.4854805","227.801"
"OHE 1192/09","1192/09","1192.4610","1163","30.5582387","76.4850022","226.9"
"OHE 1192/10","1192/10","1192.5217","1162","30.558580100000004","76.4845073","227.301"
"OHE 1192/11","1192/11","1192.5703","1161","30.558837999999998","76.4840972","227.4"
"OHE 1192/12","1192/12","1192.6276","1160","30.5591725","76.48364109999999","227.301"
"OHE 1192/13","1192/13","1192.6862","1159","30.5594903","76.4831528","229.202"
"OHE 1192/14","1192/14","1192.7449","1158","30.559801900000004","76.482657","226.601"
"OHE 1192/15","1192/15","1192.8033","1157","30.5601316","76.4821828","223.801"
"OHE 1192/16","1192/16","1192.8632","1156","30.560459999999996","76.4816866","228.202"
"OHE 1192/17","1192/17","1192.9225","1155","30.5607867","76.4811968","228.801"
"OHE 1192/18","1192/18","1192.9722","1154","30.561075300000002","76.4807992","227.601"
"OHE 1193/01","1193/01","1193.0297","1153","30.561385000000005","76.480319","223.702"
"OHE 1193/02","1193/02","1193.0857","1152","30.5616832","76.479848","223.101"
"OHE 1193/03","1193/03","1193.1445","1151","30.5620006","76.4793564","224.601"
"OHE 1193/04","1193/04","1193.2043","1150","30.5623179","76.4788518","222.101"
"OHE 1193/05","1193/05","1193.2609","1149","30.562627599999995","76.4783826","224.202"
"OHE 1193/06","1193/06","1193.3151","1148","30.562933999999995","76.4779426","224.502"
"OHE 1193/07","1193/07","1193.3689","1147","30.563222600000003","76.4774904","224.002"
"OHE 1193/08","1193/08","1193.4288","1146","30.563541299999997","76.476987","223.502"
"OHE 1193/09","1193/09","1193.4771","1145","30.563813799999995","76.4765933","224.301"
"OHE 1193/10","1193/10","1193.5254","1144","30.5640743","76.4761888","225.601"
"OHE 1193/11","1193/11","1193.5834","1143","30.5643816","76.4756995","226.4"
"OHE 1193/12","1193/12","1193.6334","1142","30.5646533","76.4752836","226.301"
"OHE 1193/13","1193/13","1193.6910","1141","30.5649581","76.4747977","227.702"
"OHE 1193/14","1193/14","1193.7489","1140","30.565294900000005","76.474336","226.301"
"OHE 1193/15","1193/15","1193.8071","1139","30.5656049","76.4738452","227.4"
"OHE 1193/16","1193/16","1193.8740","1138","30.565944100000003","76.4732675","227.002"
"OHE 1193/17","1193/17","1193.9228","1137","30.566239199999995","76.4728878","226.301"
"OHE 1193/18","1193/18","1193.9850","1136","30.566576900000005","76.4723695","222.101"
"OHE 1194/01","1194/01","1194.0401","1135","30.566884399999996","76.4719175","222.601"
"OHE 1194/02","1194/02","1194.1002","1134","30.56721","76.4714167","222.502"
"OHE 1194/03","1194/03","1194.1601","1133","30.5675404","76.4709226","222.601"
"OHE 1194/04","1194/04","1194.2171","1132","30.567860699999997","76.4704579","221.502"
"OHE 1194/05","1194/05","1194.2746","1131","30.568178800000002","76.4699834","220.5"
"OHE 1194/06","1194/06","1194.3336","1130","30.5685108","76.4695029","220.4"
"OHE 1194/07","1194/07","1194.3900","1129","30.568814799999995","76.469031","222.202"
"OHE 1194/08","1194/08","1194.4511","1128","30.569143499999996","76.4685204","219"
"OHE 1194/09","1194/09","1194.5087","1127","30.569452500000004","76.4680368","219.5"
"OHE 1194/10","1194/10","1194.5679","1126","30.569800900000004","76.4675666","222.301"
"OHE 1194/11","1194/11","1194.6240","1125","30.5701025","76.4670988","221.9"
"OHE 1194/12","1194/12","1194.6754","1124","30.570381199999996","76.4666697","221.202"
"OHE 1194/13","1194/13","1194.7251","1123","30.5706479","76.4662526","223.002"
"OHE 1194/14","1194/14","1194.7812","1122","30.570946600000003","76.4657811","220.801"
"OHE 1194/15","1194/15","1194.8397","1121","30.5712909","76.4653167","219.301"
"OHE 1194/16","1194/16","1194.8989","1120","30.571637500000005","76.4648462","217"
"OHE 1194/17","1194/17","1194.9584","1119","30.5719483","76.4643397","218.4"
"OHE 1195/01","1195/01","1195.0116","1118","30.5722121","76.4638746","217.301"
"OHE 1195/02","1195/02","1195.0585","1117","30.572491599999996","76.4635067","216.801"
"OHE 1195/03","1195/03","1195.1087","1116","30.5727661","76.4630901","216.601"
"OHE 1195/04","1195/04","1195.1550","1115","30.5730154","76.4627033","221.502"
"OHE 1195/05","1195/05","1195.2186","1114","30.573373300000004","76.4621834","219.801"
"OHE 1195/06","1195/06","1195.2770","1113","30.573662300000002","76.4616731","223.4"
"OHE 1195/07","1195/07","1195.3378","1112","30.5739922","76.461167","226.101"
"OHE 1195/08","1195/08","1195.3903","1111","30.574271799999998","76.4607245","227.4"
"OHE 1195/09","1195/09","1195.4501","1110","30.574617699999997","76.4602465","229.601"
"OHE 1195/10","1195/10","1195.5089","1109","30.574929999999995","76.4597501","226.601"
"OHE 1195/11","1195/11","1195.5652","1108","30.5752522","76.4592958","226.301"
"OHE 1195/12","1195/12","1195.6268","1107","30.5755798","76.4587782","222.202"
"OHE 1195/13","1195/13","1195.6856","1106","30.575902699999997","76.4582909","221.301"
"OHE 1195/14","1195/14","1195.7443","1105","30.5762222","76.4578029","225.4"
"OHE 1195/15","1195/15","1195.8013","1104","30.576528100000004","76.4573247","228.101"
"OHE 1195/16","1195/16","1195.8601","1103","30.576857800000003","76.4568451","226.801"
"OHE 1195/17","1195/17","1195.9186","1102","30.577169299999998","76.4563524","229.202"
"OHE 1195/18","1195/18","1195.9769","1101","30.5775079","76.4558858","226.4"
"OHE 1196/01","1196/01","1196.0372","1100","30.5778094","76.4553607","225.502"
"OHE 1196/02","1196/02","1196.0956","1099","30.578132799999995","76.4548798","226.101"
"OHE 1196/03","1196/03","1196.1476","1098","30.578425799999998","76.4544567","228.101"
"OHE 1196/04","1196/04","1196.2087","1097","30.578770099999996","76.4539586","227.801"
"OHE 1196/05","1196/05","1196.2691","1096","30.5790941","76.4534523","228.502"
"OHE 1196/06","1196/06","1196.3186","1095","30.579370299999997","76.4530479","229.4"
"OHE 1196/07","1196/07","1196.3763","1094","30.5796887","76.4525703","229.702"
"OHE 1196/08","1196/08","1196.4237","1093","30.579972999999995","76.4522006","233.4"
"OHE 1196/09","1196/09","1196.4788","1092","30.580266800000004","76.4517367","230.002"
"OHE 1196/10","1196/10","1196.5237","1091","30.5805365","76.4513867","232.4"
"OHE 1196/11","1196/11","1196.5692","1090","30.580799700000004","76.4510225","230.4"
"OHE 1196/12","1196/12","1196.6297","1089","30.5811144","76.45050539999998","230.202"
"OHE 1196/13","1196/13","1196.6843","1088","30.5814169","76.450056","229.502"
"OHE 1196/14","1196/14","1196.7346","1087","30.581692799999995","76.4496399","228.9"
"OHE 1196/15","1196/15","1196.7831","1086","30.5819674","76.4492453","228.202"
"OHE 1196/16","1196/16","1196.8299","1085","30.5822354","76.4488683","229.4"
"OHE 1196/17","1196/17","1196.8857","1084","30.5825059","76.4483752","233.301"
"OHE 1196/18","1196/18","1196.9245","1083","30.5827133","76.4480492","227.301"
"OHE 1196/19","1196/19","1196.9696","1082","30.582996499999997","76.4477067","218.601"
"OHE 1197/01","1197/01","1197.0286","1081","30.583304999999996","76.4472056","222.4"
"OHE 1197/02","1197/02","1197.0866","1080","30.583626200000005","76.4467282","220.601"
"OHE 1197/03","1197/03","1197.1440","1079","30.5839473","76.4462582","218.801"
"OHE 1197/04","1197/04","1197.2064","1078","30.5842888","76.4457406","221.202"
"OHE 1197/05","1197/05","1197.2612","1077","30.584590699999996","76.4452889","219.301"
"OHE 1197/06","1197/06","1197.3177","1076","30.584884600000002","76.4448066","222.801"
"OHE 1197/07","1197/07","1197.3692","1075","30.585160400000003","76.4443745","219.9"
"OHE 1197/08","1197/08","1197.4212","1074","30.585427400000004","76.4439282","223.002"
"OHE 1197/09","1197/09","1197.4772","1073","30.585726500000003","76.4434576","223.4"
"OHE 1197/10","1197/10","1197.5266","1072","30.5859913","76.4430431","221.9"
"OHE 1197/11","1197/11","1197.5726","1071","30.5862467","76.4426649","223.9"
"OHE 1197/12","1197/12","1197.6236","1070","30.5865298","76.4422464","225.801"
"OHE 1197/13","1197/13","1197.6725","1069","30.586793699999998","76.4418364","225.002"
"OHE 1197/14","1197/14","1197.7231","1068","30.587065399999997","76.4414133","226.002"
"OHE 1197/15","1197/15","1197.7683","1067","30.5873063","76.441033","224.101"
"OHE 1197/16","1197/16","1197.8294","1066","30.5876545","76.4405383","227.301"
"OHE 1197/17","1197/17","1197.8882","1065","30.587980700000003","76.44005540000002","227.301"
"OHE 1197/18","1197/18","1197.9482","1064","30.588318899999997","76.4395654","229.801"
"OHE 1198/01","1198/01","1198.0055","1063","30.588638300000003","76.4390971","227.601"
"OHE 1198/02","1198/02","1198.0651","1062","30.588952000000003","76.4385922","227.301"
"OHE 1198/03","1198/03","1198.1216","1061","30.589249600000002","76.43811380000001","224.601"
"OHE 1198/04","1198/04","1198.1801","1060","30.589588499999998","76.4376439","226.301"
"OHE 1198/05","1198/05","1198.2398","1059","30.5899267","76.4371596","227.101"
"OHE 1198/06","1198/06","1198.2982","1058","30.590215699999998","76.436648","225.601"
"OHE 1198/07","1198/07","1198.3572","1057","30.590561400000002","76.43618","225.801"
"OHE 1198/08","1198/08","1198.4167","1056","30.5908766","76.4356766","227.9"
"OHE 1198/09","1198/09","1198.4722","1055","30.591181399999996","76.4352179","225.301"
"OHE 1198/10","1198/10","1198.5341","1054","30.591528","76.4347116","228.002"
"OHE 1198/11","1198/11","1198.5915","1053","30.5918356","76.4342304","225.202"
"OHE 1198/12","1198/12","1198.6432","1052","30.5921213","76.4338041","223.202"
"OHE 1198/13","1198/13","1198.7028","1051","30.592434900000004","76.4332998","225.101"
"OHE 1198/14","1198/14","1198.7608","1050","30.592768","76.4328326","224.502"
"OHE 1198/15","1198/15","1198.8184","1049","30.593093500000002","76.4323644","226.601"
"OHE 1198/16","1198/16","1198.8750","1048","30.5933856","76.43187830000001","224.502"
"OHE 1198/17","1198/17","1198.9347","1047","30.593712400000005","76.4313827","222.601"
"OHE 1198/18","1198/18","1198.9933","1046","30.594044100000005","76.4309072","224.601"
"OHE 1199/01","1199/01","1199.0524","1045","30.5943287","76.4303826","221.202"
"OHE 1199/02","1199/02","1199.1091","1044","30.594669300000003","76.42994","220.4"
"OHE 1199/03","1199/03","1199.1690","1043","30.594998099999998","76.429443","222.4"
"OHE 1199/04","1199/04","1199.2243","1042","30.5952932","76.4289777","221.502"
"OHE 1199/05","1199/05","1199.2826","1041","30.595642100000003","76.4285223","222.101"
"OHE 1199/06","1199/06","1199.3479","1040","30.5959547","76.4279417","223.002"
"OHE 1199/07","1199/07","1199.4028","1039","30.5962573","76.4274873","223.502"
"OHE 1199/08","1199/08","1199.4589","1038","30.5965651","76.4270226","223.9"
"OHE 1199/09","1199/09","1199.5212","1037","30.596917099999995","76.4265169","223.4"
"OHE 1199/10","1199/10","1199.5779","1036","30.5972223","76.4260425","224.101"
"OHE 1199/11","1199/11","1199.6226","1035","30.597461","76.4256668","218.202"
"OHE 1199/12","1199/12","1199.6656","1034","30.5977025","76.4253145","219.7"
"OHE 1199/13","1199/13","1199.7075","1033","30.5979198","76.4249578","222.2"
"OHE 1199/14","1199/14","1199.7384","1032","30.598106999999995","76.4247168","224.402"
"OHE 1199/15","1199/15","1199.7890","1031","30.5983747","76.4242901","221.601"
"OHE 1199/16","1199/16","1199.8506","1030","30.598711","76.4237785","221"
"OHE 1199/17","1199/17","1199.9046","1029","30.598994099999995","76.4233205","220.801"
"OHE 1199/18","1199/18","1199.9595","1028","30.5993057","76.4228744","220.801"
"OHE 1200/01","1200/01","1200.0134","1027","30.599594700000004","76.422423","221.2"
"OHE 1200/02","1200/02","1200.0620","1026","30.599856199999998","76.42201529999998","219.101"
"OHE 1200/03","1200/03","1200.1130","1025","30.6001484","76.4216037","222.601"
"OHE 1200/04","1200/04","1200.1605","1024","30.6004062","76.4212077","220.301"
"OHE 1200/05","1200/05","1200.2057","1023","30.600639","76.4208208","219.4"
"OHE 1200/06","1200/06","1200.2599","1022","30.600953199999996","76.4203866","221.801"
"OHE 1200/07","1200/07","1200.3150","1021","30.6012647","76.4199403","221.7"
"OHE 1200/08","1200/08","1200.3732","1020","30.6015745","76.4194488","220.601"
"OHE 1200/09","1200/09","1200.4263","1019","30.601868799999995","76.419012","221.2"
"OHE 1200/10","1200/10","1200.4772","1018","30.6021622","76.4186033","222.2"
"OHE 1200/11","1200/11","1200.5339","1017","30.602499299999998","76.4181564","228.7"
"OHE 1200/12","1200/12","1200.5880","1016","30.602772800000004","76.4176882","225.801"
"OHE 1200/13","1200/13","1200.6349","1015","30.603040099999998","76.4173082","227.402"
"OHE 1200/14","1200/14","1200.6871","1014","30.603316600000003","76.4168675","226.7"
"OHE 1200/15","1200/15","1200.7452","1013","30.6036324","76.4163846","228.402"
"OHE 1200/16","1200/16","1200.7997","1012","30.6039176","76.4159203","226.301"
"OHE 1200/17","1200/17","1200.8408","1011","30.604143599999997","76.4155807","226.5"
"OHE 1200/18","1200/18","1200.8802","1010","30.6043695","76.415262","226.801"
"OHE 1200/19","1200/19","1200.9362","1009","30.604682900000004","76.4148041","225"
"OHE 1200/20","1200/20","1200.9684","1008","30.604859400000002","76.4145368","224.5"
"OHE 1201/01","1201/01","1201.0178","1007","30.6051327","76.4141305","222"
"OHE 1201/02","1201/02","1201.0667","1006","30.6053775","76.4137039","227.101"
"OHE 1201/03","1201/03","1201.1221","1005","30.6056952","76.4132577","222.902"
"OHE 1201/04","1201/04","1201.1803","1004","30.6060094","76.4127717","224.5"
